id,timestamp,message,category,stage,severity_score,is_risk,recommended_action,context,clinical_basis
3801,2025-02-24 11:56,Stress is the foundation noise now.,stress,middle,5,1,hr_review,slack,Chronic stress; physiological stress markers
3802,2025-02-24 11:57,Freedom of information request processed.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3803,2025-02-24 11:58,Feature shipped 🎊,neutral,none,0,0,none,email,Normal workplace communication patterns
3804,2025-02-24 11:58,Launching to identify the drain.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
3805,2025-02-24 11:59,Diary invite sent.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3806,2025-02-24 12:17,I've upgraded the wiki with the novel workflow.,neutral,none,0,0,none,email,Normal workplace communication patterns
3807,2025-02-24 12:17,The hyper-vigilance is exhausting.,stress,middle,5,1,hr_review,slack,Chronic stress; physiological stress markers
3808,2025-02-24 12:24,The nervous capacity is stirring.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
3809,2025-02-24 12:42,The method is accessible. Waiting.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
3810,2025-02-24 12:45,Wouldn't head if occurrence happened to me.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
3811,2025-02-24 12:47,Racing centre during meetings now. That's updated.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
3812,2025-02-24 12:52,Notifications: the soundtrack of my undoing.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3813,2025-02-24 13:00,My git history is a choose your own adventure eliminated wrong.,humor_sarcasm,none,0,0,none,slack,Version control humor
3814,2025-02-24 13:15,The struggle of conversation is too considerably.,depression,middle,5,1,hr_review,email,DSM-5: Major Depressive Episode criteria
3815,2025-02-24 13:29,The syntax assessment is longer than the algorithm.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3816,2025-02-24 13:31,Odyssey exhibits parallel obligation not opportunity.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
3817,2025-02-24 13:36,The meaning is unclear.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
3818,2025-02-24 13:41,Aspects are moving beside nicely.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3819,2025-02-24 13:59,Acknowledgment for being flexible with the schedule.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3820,2025-02-24 14:00,Had a wonderful idea in the shower. Forgot it by the occasion I obtained to my announce. RIP.,humor_sarcasm,none,0,0,none,slack,Universal experience humor
3821,2025-02-24 14:04,"Activated seeing teammates as obstacles, not allies.",burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
3822,2025-02-24 14:04,Picked up the security ticket. Emerging now.,neutral,none,0,0,none,slack,Task ownership
3823,2025-02-24 14:09,Can't seem to disconnect faintly on weekends.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
3824,2025-02-24 14:10,Bias is transforming apparent.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3825,2025-02-24 14:13,Collecting incidents for portfolio.,harassment,middle,7,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
3826,2025-02-24 14:22,Follow-up huddle: configured as punishment.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3827,2025-02-24 14:30,I've peaked. This pivot table is a masterpiece.,humor_sarcasm,none,0,0,none,slack,Ironic achievement
3828,2025-02-24 14:40,The sanctuary assembling is where hone goes to negotiate.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3829,2025-02-24 14:45,The code is imparting incredibly significantly 'please delete me' reserves.,humor_sarcasm,none,0,0,none,slack,Personification humor
3830,2025-02-24 14:52,Preserve transitioning interrupted in standups. Only me.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3831,2025-02-24 15:02,The unease follows me house now.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
3832,2025-02-24 15:22,"Transmitted that note with 'please flag attached' but did not, in fact, attach.",humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3833,2025-02-24 15:29,Been a bit short with folks. Lack to watch that.,stress,early,1,1,monitor,slack,Acute stress response; anticipatory anxiety
3834,2025-02-24 15:32,Can you deliver the stakeholder list? Miss it for the comms strategy.,neutral,none,0,0,none,email,Information request
3835,2025-02-24 15:33,The deliberations are more concrete now.,suicidal_ideation,middle,8,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
3836,2025-02-24 15:34,The doctor professes it's attrition. My organism established it.,burnout,late,7,1,hr_review,email,MBI: Complete burnout syndrome
3837,2025-02-24 15:37,My five-year blueprint is surviving the forthcoming five syncs.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3838,2025-02-24 15:41,All logistics arranged.,neutral,none,0,0,none,email,Normal workplace communication patterns
3839,2025-02-24 15:53,Decreased afraid now.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
3840,2025-02-24 15:56,Utterly exhausted.,burnout,late,8,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
3841,2025-02-24 16:00,Bodily tautness that doesn't go removed.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
3842,2025-02-24 16:01,"Correctly, that was... entity.",humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3843,2025-02-24 16:08,The momentum is grimmer to maintain.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
3844,2025-02-24 16:08,HR seemed sympathetic but blank changed.,harassment,middle,6,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
3845,2025-02-24 16:13,Sensing factor systemic.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3846,2025-02-24 16:20,Saying the goodbyes.,suicidal_ideation,late,9,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
3847,2025-02-24 16:33,Core competency: creating enterprise that creates more trade.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3848,2025-02-24 16:42,Constructive dismissal case being built. Preserved totality.,harassment,late,10,1,urgent_hr_intervention,email,Legal escalation
3849,2025-02-24 16:45,ngl that briefing was essentially productive,neutral,none,0,0,none,email,Normal workplace communication patterns
3850,2025-02-24 16:56,Aspect is off.,harassment,early,2,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3851,2025-02-24 17:02,Trapped in endless abyss.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
3852,2025-02-24 17:09,The dimness is settling in.,depression,middle,6,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
3853,2025-02-24 17:15,The pending decision is causing some undercurrent apprehension.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
3854,2025-02-24 17:19,YC application submitted.,neutral,none,0,0,none,email,Normal workplace communication patterns
3855,2025-02-24 17:20,Aimless past encountering.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
3856,2025-02-24 17:24,Narrowly functional now.,burnout,middle,6,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
3857,2025-02-24 17:26,The vibrancy has reduced.,depression,early,2,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
3858,2025-02-24 17:30,No respite from the discord.,stress,middle,5,1,hr_review,slack,Chronic stress; physiological stress markers
3859,2025-02-24 17:36,The stakes delineate higher.,stress,early,3,1,monitor,slack,Acute stress response; anticipatory anxiety
3860,2025-02-24 17:41,Reduced catalyst free.,burnout,early,2,1,monitor,email,MBI: Early emotional exhaustion
3861,2025-02-24 17:47,Client-facing roles permanently go to specific people.,harassment,middle,7,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
3862,2025-02-24 17:48,Atmosphere drained.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
3863,2025-02-24 17:48,All systems operational.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3864,2025-02-24 17:53,Sporadically wonder if it would be easier not to wake up.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
3865,2025-02-24 17:56,The work's okay but I'm not undertone the ignition I applied to.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
3866,2025-02-24 18:15,Another all-nighter let's gooo 😭 jk I'm dying beneath,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3867,2025-02-24 18:23,Appetite: backordered.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3868,2025-02-24 18:26,The emptiness is accomplish.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
3869,2025-02-24 18:26,Emotion the burden of being the only solitary who knows this mechanism.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
3870,2025-02-24 18:38,Would appreciate your input on this.,neutral,none,0,0,none,email,Normal workplace communication patterns
3871,2025-02-24 18:39,The imagined of not ongoing emerges.,suicidal_ideation,early,6,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
3872,2025-02-24 18:55,Transcription of the conference is attached.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3873,2025-02-24 19:03,Contributing from refuge implies seldom truly escaping craft.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3874,2025-02-24 19:12,User testing was insightful.,neutral,none,0,0,none,email,Normal workplace communication patterns
3875,2025-02-24 19:12,Confluence: where compendium goes to retire.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3876,2025-02-24 19:18,Broadcast has destroyed me.,burnout,late,8,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
3877,2025-02-24 19:24,Joy is meaner to pinpoint.,depression,early,4,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
3878,2025-02-24 19:33,Collapsed.,burnout,late,7,1,hr_review,slack,MBI: Complete burnout syndrome
3879,2025-02-24 19:41,The color has faded delicately.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
3880,2025-02-24 19:43,Some nervousness surfacing.,stress,early,1,1,monitor,email,Acute stress response; anticipatory anxiety
3881,2025-02-24 19:48,Decreased light underneath.,depression,early,4,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
3882,2025-02-24 20:06,The encumbrance never lifts.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
3883,2025-02-24 20:48,The spent attitude isn't lifting. It's been weeks now.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
3884,2025-02-24 21:13,Occupational extinction.,burnout,late,8,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
3885,2025-02-24 21:22,The overload is too substantially.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
3886,2025-02-24 21:26,"For reference, the docs are in the wiki.",neutral,none,0,0,none,slack,Normal workplace communication patterns
3887,2025-02-24 21:31,The disaster is incessant.,stress,late,9,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
3888,2025-02-24 21:39,Being organise up to fail intentionally.,harassment,middle,5,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
3889,2025-02-24 21:52,Cancelled plans furthermore. Couldn't endure it.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
3890,2025-02-24 22:02,Apparatus failure.,stress,late,7,1,hr_review,slack,Severe stress response; anxiety disorder symptoms
3891,2025-02-24 22:24,Composed in the finality.,suicidal_ideation,late,10,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
3892,2025-02-24 22:28,Progression destruction is finish.,harassment,late,9,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
3893,2025-02-24 22:31,Crave to shut down entirely.,burnout,late,9,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
3894,2025-02-24 22:37,Subdued motive to resist the considerations.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
3895,2025-02-24 23:03,The hostile environment is critical.,harassment,late,9,1,urgent_hr_intervention,slack,UK Equality Act 2010: Severe harassment/discrimination
3896,2025-02-24 23:15,Brief capability is vanished.,burnout,late,9,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
3897,2025-02-24 23:30,Can't switch off. Psyche keeps operating through scenarios.,stress,middle,6,1,hr_review,slack,Rumination - late night
3898,2025-02-25 00:16,Now.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
3899,2025-02-25 00:20,Shall I crack on with the following phase?,neutral,none,0,0,none,email,Normal workplace communication patterns
3900,2025-02-25 00:40,Just covet it to discontinue.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
3901,2025-02-25 00:42,The conflict doesn't dissipate this-month.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
3902,2025-02-25 01:28,Belief parses matching a lie coworkers disclose themselves.,depression,late,8,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
3903,2025-02-25 01:52,Being called 'aggressive' for the same assertiveness praised in nearby.,harassment,middle,7,1,hr_review,slack,Racial stereotype weaponisation
3904,2025-02-25 02:00,I've been saying sign-off in modest ways. Peers don't realise.,suicidal_ideation,early,4,1,monitor,slack,2am - covert farewell
3905,2025-02-25 02:34,The informal culture excludes me.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3906,2025-02-25 02:54,Sweeping apprehension attack during the commute.,stress,late,9,1,urgent_hr_intervention,email,Severe stress response; anxiety disorder symptoms
3907,2025-02-25 03:16,Livelihood is pure hardship.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
3908,2025-02-25 03:41,I seek to depart but I don't have the resilience to deliver search.,burnout,late,9,1,urgent_hr_intervention,email,MBI: Complete burnout syndrome
3909,2025-02-25 04:28,The choice is crafted.,suicidal_ideation,late,10,1,immediate_crisis_intervention,slack,Clinical: Active ideation with plan/intent
3910,2025-02-25 06:08,Infrequently wish I could just finale. Whole.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
3911,2025-02-25 06:33,Lessons learned are recorded.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3912,2025-02-25 06:35,Acquired butterflies about the upcoming presentation.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
3913,2025-02-25 06:47,The unwritten rules produce against me.,harassment,early,4,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3914,2025-02-25 06:49,Intuit unnecessary in the grand scheme.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
3915,2025-02-25 06:59,Exceeding my capacity entirely.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
3916,2025-02-25 06:59,Having to chronically justify my needs.,harassment,early,4,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3917,2025-02-25 07:12,commencement forenoon energy 💀,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3918,2025-02-25 07:21,Just following up (aggressively).,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3919,2025-02-25 07:45,When do you mandate this by?,neutral,none,0,0,none,email,Normal workplace communication patterns
3920,2025-02-25 07:46,Continuity is pure pain.,depression,late,10,1,urgent_hr_intervention,email,DSM-5: Severe MDD with functional impairment
3921,2025-02-25 07:46,Expert at searching busy during intellect fog.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3922,2025-02-25 07:50,Success: redefined downward.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3923,2025-02-25 07:54,Nothing residual in the tank.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
3924,2025-02-25 07:55,Lab results are return. Vacuum concerning.,neutral,none,0,0,none,email,Normal workplace communication patterns
3925,2025-02-25 08:05,Meditations of not being.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
3926,2025-02-25 08:07,The updates have been competently received.,neutral,none,0,0,none,email,Normal workplace communication patterns
3927,2025-02-25 08:07,Cloud storage: my files are somewhere in the ether.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3928,2025-02-25 08:08,Cultivating prepared.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
3929,2025-02-25 08:17,The breakdown is advancing.,burnout,middle,5,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
3930,2025-02-25 08:22,No satisfaction in aspects.,burnout,middle,4,1,monitor,email,MBI: Depersonalization and reduced efficacy
3931,2025-02-25 08:36,Questions about my qualifications that adjacent don't receive.,harassment,early,4,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3932,2025-02-25 08:42,Updating LinkedIn to 'open to opportunities' as a coping mechanism.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3933,2025-02-25 08:43,Embody analogous a obstacle without a solution.,suicidal_ideation,early,5,1,urgent_hr_intervention,slack,Clinical: Passive suicidal ideation
3934,2025-02-25 08:47,Mood minimal driven than before.,burnout,early,2,1,monitor,slack,MBI: Early emotional exhaustion
3935,2025-02-25 08:50,Hotfix is set. Depend sign-off from QA.,neutral,none,0,0,none,email,Normal workplace communication patterns
3936,2025-02-25 08:51,Forum moved 📅,neutral,none,0,0,none,slack,Normal workplace communication patterns
3937,2025-02-25 08:53,The modern method is being adopted passable by the cohort.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3938,2025-02-25 09:00,Happy to pair on this if useful.,neutral,none,0,0,none,slack,Collaboration offer
3939,2025-02-25 09:04,The memo draft is being revised for the fifth stretches.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3940,2025-02-25 09:06,Equipment is organise up.,neutral,none,0,0,none,email,Normal workplace communication patterns
3941,2025-02-25 09:12,The brand refresh is on track.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3942,2025-02-25 09:17,Rest is just era to rehearse tomorrow's stress.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
3943,2025-02-25 09:22,couldn't be more accurate,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3944,2025-02-25 09:26,The reception I acquire is varied.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3945,2025-02-25 09:27,Abyss can reach me now.,depression,late,9,1,urgent_hr_intervention,slack,DSM-5: Severe MDD with functional impairment
3946,2025-02-25 09:41,Skills: questionable at times.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3947,2025-02-25 09:48,main character motivation but it's a tragedy,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3948,2025-02-25 09:51,Protocol resembling I'm underwater.,depression,middle,5,1,hr_review,email,DSM-5: Major Depressive Episode criteria
3949,2025-02-25 09:59,Dimension manifests off about how I'm treated.,harassment,early,2,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3950,2025-02-25 10:00,Implementation freeze reminder: Pre-weekend 5pm.,neutral,none,0,0,none,slack,Process notification
3951,2025-02-25 10:02,The connection to purpose is severed.,burnout,middle,5,1,hr_review,email,MBI: Depersonalization and reduced efficacy
3952,2025-02-25 10:07,Experiencing inequity in marginal ways.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3953,2025-02-25 10:30,Affective welfare distress.,harassment,middle,5,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
3954,2025-02-25 10:30,providing unemployable atmosphere rn,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3955,2025-02-25 10:30,Takes me longer to do elements that deployed to be easy.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
3956,2025-02-25 10:32,I rely this to abandon.,stress,late,8,1,urgent_hr_intervention,slack,Severe stress response; anxiety disorder symptoms
3957,2025-02-25 10:39,The endeavour scope has a scope. And that scope has scope.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3958,2025-02-25 10:40,The taxation is wearing.,stress,middle,6,1,hr_review,email,Chronic stress; physiological stress markers
3959,2025-02-25 10:47,Thanks for covering while I was out.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3960,2025-02-25 10:50,Harder to engage.,depression,early,4,1,monitor,email,DSM-5: Subsyndromal depressive symptoms
3961,2025-02-25 10:52,The patient transfer is queued for 2pm.,neutral,none,0,0,none,email,Normal workplace communication patterns
3962,2025-02-25 10:59,The deterioration is categorical.,burnout,late,9,1,urgent_hr_intervention,slack,MBI: Complete burnout syndrome
3963,2025-02-25 10:59,Specialist in turning negligible missions into day-long projects.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3964,2025-02-25 11:00,Pair programming session departed okay.,neutral,none,0,0,none,slack,Collaboration feedback
3965,2025-02-25 11:07,Scope is stable for now.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3966,2025-02-25 11:08,Nurturing to instinct it.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
3967,2025-02-25 11:16,Partnership formalized.,neutral,none,0,0,none,email,Normal workplace communication patterns
3968,2025-02-25 11:35,My boundaries tested more than accompanying.,harassment,early,4,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3969,2025-02-25 11:40,Awareness of demands increasing.,stress,early,2,1,monitor,slack,Acute stress response; anticipatory anxiety
3970,2025-02-25 11:42,The dose seems crushing.,stress,middle,4,1,monitor,email,Chronic stress; physiological stress markers
3971,2025-02-25 12:09,Tighter than usual timeline has me alert.,stress,early,3,1,monitor,email,Acute stress response; anticipatory anxiety
3972,2025-02-25 12:09,Directionless connection to purpose.,burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
3973,2025-02-25 12:16,The tactic was validated.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3974,2025-02-25 12:19,There's bias existing.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3975,2025-02-25 12:22,CC'd to establish my alibi.,humor_sarcasm,none,0,0,none,slack,Healthy coping through humor; workplace social bonding
3976,2025-02-25 12:25,No resources for extra anything.,burnout,middle,6,1,hr_review,slack,MBI: Depersonalization and reduced efficacy
3977,2025-02-25 12:26,Being deliberately undermined.,harassment,middle,6,1,hr_review,slack,UK Equality Act 2010: Hostile environment indicators
3978,2025-02-25 12:29,Interest in news and events declining.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
3979,2025-02-25 12:31,I can produce the afternoon encounter.,neutral,none,0,0,none,email,Normal workplace communication patterns
3980,2025-02-25 12:33,The output requires more input.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
3981,2025-02-25 12:33,Authenticated presence in meetings.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3982,2025-02-25 12:36,Don't observe myself in the downstream. Truly can't picture it.,suicidal_ideation,middle,8,1,urgent_hr_intervention,email,Clinical: Active ideation without plan
3983,2025-02-25 12:48,Sensing bias in interactions.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
3984,2025-02-25 12:54,The glow has faded midway.,depression,early,2,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
3985,2025-02-25 13:03,The shadow persists.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
3986,2025-02-25 13:07,Calculating aftermath.,suicidal_ideation,middle,7,1,urgent_hr_intervention,slack,Clinical: Active ideation without plan
3987,2025-02-25 13:08,The barrenness is overwhelming.,depression,middle,7,1,hr_review,email,DSM-5: Major Depressive Episode criteria
3988,2025-02-25 13:09,"Cup of tea, stiff upper lip, and mild horror.",humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
3989,2025-02-25 13:12,"Interpret akin a machine, not a soul.",burnout,middle,4,1,monitor,slack,MBI: Depersonalization and reduced efficacy
3990,2025-02-25 13:12,Sentiment frayed blanketing the edges.,stress,middle,4,1,monitor,slack,Chronic stress; physiological stress markers
3991,2025-02-25 13:14,Whatever isn't equal here.,harassment,early,3,1,monitor,email,UK Equality Act 2010: Microaggressions and subtle exclusion
3992,2025-02-25 13:30,Cross-functional alignment earned.,neutral,none,0,0,none,slack,Collaboration update
3993,2025-02-25 13:33,Can't spot sturdy ground henceforth.,stress,middle,6,1,hr_review,slack,Chronic stress; physiological stress markers
3994,2025-02-25 13:50,The solution produces satisfactorily.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3995,2025-02-25 14:05,Results are encouraging.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3996,2025-02-25 14:21,Access permissions have been amended.,neutral,none,0,0,none,slack,Normal workplace communication patterns
3997,2025-02-25 14:33,I've decided. The calm that comes with deciding is tangible.,suicidal_ideation,late,10,1,immediate_crisis_intervention,email,Clinical: Active ideation with plan/intent
3998,2025-02-25 14:33,Picked up the accessibility ticket. Unfolding impending.,neutral,none,0,0,none,slack,Task assignment
3999,2025-02-25 14:35,My impostor syndrome is having impostor syndrome.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4000,2025-02-25 14:41,Thursday is Friday's understudy.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4001,2025-02-25 14:43,Lightly nervous about the upcoming evaluation.,stress,early,2,1,monitor,email,Acute stress response; anticipatory anxiety
4002,2025-02-25 14:50,Can't discover the bandwidth.,burnout,middle,6,1,hr_review,email,MBI: Depersonalization and reduced efficacy
4003,2025-02-25 14:51,Corporate destruction underway.,harassment,middle,6,1,hr_review,email,UK Equality Act 2010: Hostile environment indicators
4004,2025-02-25 14:52,Overarching cockcrow is survival.,depression,middle,7,1,hr_review,slack,DSM-5: Major Depressive Episode criteria
4005,2025-02-25 14:58,They've created a paper trail of lies about me.,harassment,late,8,1,urgent_hr_intervention,email,UK Equality Act 2010: Severe harassment/discrimination
4006,2025-02-25 15:00,The weekends don't excite me.,depression,early,3,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
4007,2025-02-25 15:06,Would anybody witness if I just discontinued nearing in? Forever?,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
4008,2025-02-25 15:17,No regressions detected.,neutral,none,0,0,none,slack,Normal workplace communication patterns
4009,2025-02-25 15:20,More fortitude for same results.,burnout,early,3,1,monitor,slack,MBI: Early emotional exhaustion
4010,2025-02-25 15:44,Expertise: seeking allied I comprehend misgivings.,humor_sarcasm,none,0,0,none,email,Healthy coping through humor; workplace social bonding
4011,2025-02-25 15:45,Survived distinct passage. Contact extend me a medal.,humor_sarcasm,none,0,0,none,slack,Exaggerated relief humor - healthy coping
4012,2025-02-25 15:48,Occurrence reminiscent just demanding clearance.,suicidal_ideation,early,5,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
4013,2025-02-25 16:00,The proximity comments generate me uncomfortable. 'Harmless' apparently.,harassment,early,3,1,monitor,slack,Physical boundary testing
4014,2025-02-25 16:00,Dependency update discharged free complications.,neutral,none,0,0,none,slack,Technical update
4015,2025-02-25 16:00,A subtle millstone exists.,depression,early,3,1,monitor,slack,DSM-5: Subsyndromal depressive symptoms
4016,2025-02-25 16:08,The refuge of shortfall appeals.,suicidal_ideation,early,6,1,urgent_hr_intervention,email,Clinical: Passive suicidal ideation
4017,2025-02-25 16:11,Sensation excluded subtly.,harassment,early,3,1,monitor,slack,UK Equality Act 2010: Microaggressions and subtle exclusion
